asset_id,packet,status,image_file,json_file,qa_pass,notes
small_tank_t1__room_composite__v1,packet_29.json,todo,small_tank_t1__room_composite__v1.png,small_tank_t1__room_composite__v1.json,no,
telescope_t2__circular_star_chart_display__base,packet_29.json,todo,telescope_t2__circular_star_chart_display__base.png,telescope_t2__circular_star_chart_display__base.json,no,
telescope_t2__data_recording_station__base,packet_29.json,todo,telescope_t2__data_recording_station__base.png,telescope_t2__data_recording_station__base.json,no,
telescope_t2__observer_chair__base,packet_29.json,todo,telescope_t2__observer_chair__base.png,telescope_t2__observer_chair__base.json,no,
telescope_t2__sealed_roof_aperture_housing__base,packet_29.json,todo,telescope_t2__sealed_roof_aperture_housing__base.png,telescope_t2__sealed_roof_aperture_housing__base.json,no,
telescope_t2__telescope_mount__base,packet_29.json,todo,telescope_t2__telescope_mount__base.png,telescope_t2__telescope_mount__base.json,no,
telescope_t2__telescope_tube_main__base,packet_29.json,todo,telescope_t2__telescope_tube_main__base.png,telescope_t2__telescope_tube_main__base.json,no,
telescope_t2__circular_star_chart_display__active,packet_29.json,todo,telescope_t2__circular_star_chart_display__active.png,telescope_t2__circular_star_chart_display__active.json,no,
telescope_t2__circular_star_chart_display__cooldown,packet_29.json,todo,telescope_t2__circular_star_chart_display__cooldown.png,telescope_t2__circular_star_chart_display__cooldown.json,no,
telescope_t2__circular_star_chart_display__damaged,packet_29.json,todo,telescope_t2__circular_star_chart_display__damaged.png,telescope_t2__circular_star_chart_display__damaged.json,no,
telescope_t2__circular_star_chart_display__depleted,packet_29.json,todo,telescope_t2__circular_star_chart_display__depleted.png,telescope_t2__circular_star_chart_display__depleted.json,no,
telescope_t2__circular_star_chart_display__idle,packet_30.json,todo,telescope_t2__circular_star_chart_display__idle.png,telescope_t2__circular_star_chart_display__idle.json,no,
telescope_t2__data_recording_station__active,packet_30.json,todo,telescope_t2__data_recording_station__active.png,telescope_t2__data_recording_station__active.json,no,
telescope_t2__data_recording_station__cooldown,packet_30.json,todo,telescope_t2__data_recording_station__cooldown.png,telescope_t2__data_recording_station__cooldown.json,no,
telescope_t2__data_recording_station__damaged,packet_30.json,todo,telescope_t2__data_recording_station__damaged.png,telescope_t2__data_recording_station__damaged.json,no,
telescope_t2__data_recording_station__depleted,packet_30.json,todo,telescope_t2__data_recording_station__depleted.png,telescope_t2__data_recording_station__depleted.json,no,
telescope_t2__data_recording_station__idle,packet_30.json,todo,telescope_t2__data_recording_station__idle.png,telescope_t2__data_recording_station__idle.json,no,
telescope_t2__observer_chair__active,packet_30.json,todo,telescope_t2__observer_chair__active.png,telescope_t2__observer_chair__active.json,no,
telescope_t2__observer_chair__cooldown,packet_30.json,todo,telescope_t2__observer_chair__cooldown.png,telescope_t2__observer_chair__cooldown.json,no,
telescope_t2__observer_chair__damaged,packet_30.json,todo,telescope_t2__observer_chair__damaged.png,telescope_t2__observer_chair__damaged.json,no,
telescope_t2__observer_chair__depleted,packet_30.json,todo,telescope_t2__observer_chair__depleted.png,telescope_t2__observer_chair__depleted.json,no,
telescope_t2__observer_chair__idle,packet_30.json,todo,telescope_t2__observer_chair__idle.png,telescope_t2__observer_chair__idle.json,no,
telescope_t2__telescope_tube_main__active,packet_30.json,todo,telescope_t2__telescope_tube_main__active.png,telescope_t2__telescope_tube_main__active.json,no,
telescope_t2__telescope_tube_main__cooldown,packet_31.json,todo,telescope_t2__telescope_tube_main__cooldown.png,telescope_t2__telescope_tube_main__cooldown.json,no,
telescope_t2__telescope_tube_main__damaged,packet_31.json,todo,telescope_t2__telescope_tube_main__damaged.png,telescope_t2__telescope_tube_main__damaged.json,no,
telescope_t2__telescope_tube_main__depleted,packet_31.json,todo,telescope_t2__telescope_tube_main__depleted.png,telescope_t2__telescope_tube_main__depleted.json,no,
telescope_t2__telescope_tube_main__idle,packet_31.json,todo,telescope_t2__telescope_tube_main__idle.png,telescope_t2__telescope_tube_main__idle.json,no,
telescope_t2__room_composite__v1,packet_31.json,todo,telescope_t2__room_composite__v1.png,telescope_t2__room_composite__v1.json,no,
