asset_id,asset_type,room_id,room_name,category,tier,component_id,component_name,component_kind,state_key,priority,prompt
mining_drill_t1__drill_bit_exposed__cooldown,state_variant,mining_drill_t1,Mining Drill Room,mining,1,drill_bit_exposed,Exposed Drill Bit,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Exposed Drill Bit' in 'Mining Drill Room'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__drill_bit_exposed__damaged,state_variant,mining_drill_t1,Mining Drill Room,mining,1,drill_bit_exposed,Exposed Drill Bit,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Exposed Drill Bit' in 'Mining Drill Room'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__drill_bit_exposed__depleted,state_variant,mining_drill_t1,Mining Drill Room,mining,1,drill_bit_exposed,Exposed Drill Bit,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Exposed Drill Bit' in 'Mining Drill Room'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__drill_bit_exposed__usage_0_24,state_variant,mining_drill_t1,Mining Drill Room,mining,1,drill_bit_exposed,Exposed Drill Bit,interactive,usage_0_24,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_0_24' for component 'Exposed Drill Bit' in 'Mining Drill Room'. Change only state cues: clean surfaces, low heat bloom, minimal wear. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__drill_bit_exposed__usage_25_49,state_variant,mining_drill_t1,Mining Drill Room,mining,1,drill_bit_exposed,Exposed Drill Bit,interactive,usage_25_49,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_25_49' for component 'Exposed Drill Bit' in 'Mining Drill Room'. Change only state cues: mild scorch marks and minor scratches, slightly warmer highlights. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__drill_bit_exposed__usage_50_74,state_variant,mining_drill_t1,Mining Drill Room,mining,1,drill_bit_exposed,Exposed Drill Bit,interactive,usage_50_74,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_50_74' for component 'Exposed Drill Bit' in 'Mining Drill Room'. Change only state cues: moderate wear, heat bloom, visible scratches and warning tint. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__drill_bit_exposed__usage_75_99,state_variant,mining_drill_t1,Mining Drill Room,mining,1,drill_bit_exposed,Exposed Drill Bit,interactive,usage_75_99,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_75_99' for component 'Exposed Drill Bit' in 'Mining Drill Room'. Change only state cues: heavy wear, strong warning glow, soot/scuffs and stressed materials. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__drill_bit_exposed__usage_100,state_variant,mining_drill_t1,Mining Drill Room,mining,1,drill_bit_exposed,Exposed Drill Bit,interactive,usage_100,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_100' for component 'Exposed Drill Bit' in 'Mining Drill Room'. Change only state cues: near-failure/depleted look, severe wear, emergency warning cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__drill_cable_drum__base,component,mining_drill_t1,Mining Drill Room,mining,1,drill_cable_drum,Drill Cable Drum,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Drill Cable Drum. Category: Mining Drill Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__drill_cable_drum__idle,state_variant,mining_drill_t1,Mining Drill Room,mining,1,drill_cable_drum,Drill Cable Drum,interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Drill Cable Drum' in 'Mining Drill Room'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__drill_cable_drum__active,state_variant,mining_drill_t1,Mining Drill Room,mining,1,drill_cable_drum,Drill Cable Drum,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Drill Cable Drum' in 'Mining Drill Room'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__drill_cable_drum__cooldown,state_variant,mining_drill_t1,Mining Drill Room,mining,1,drill_cable_drum,Drill Cable Drum,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Drill Cable Drum' in 'Mining Drill Room'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__drill_cable_drum__damaged,state_variant,mining_drill_t1,Mining Drill Room,mining,1,drill_cable_drum,Drill Cable Drum,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Drill Cable Drum' in 'Mining Drill Room'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__drill_cable_drum__depleted,state_variant,mining_drill_t1,Mining Drill Room,mining,1,drill_cable_drum,Drill Cable Drum,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Drill Cable Drum' in 'Mining Drill Room'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__drill_cable_drum__usage_0_24,state_variant,mining_drill_t1,Mining Drill Room,mining,1,drill_cable_drum,Drill Cable Drum,interactive,usage_0_24,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_0_24' for component 'Drill Cable Drum' in 'Mining Drill Room'. Change only state cues: clean surfaces, low heat bloom, minimal wear. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__drill_cable_drum__usage_25_49,state_variant,mining_drill_t1,Mining Drill Room,mining,1,drill_cable_drum,Drill Cable Drum,interactive,usage_25_49,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_25_49' for component 'Drill Cable Drum' in 'Mining Drill Room'. Change only state cues: mild scorch marks and minor scratches, slightly warmer highlights. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__drill_cable_drum__usage_50_74,state_variant,mining_drill_t1,Mining Drill Room,mining,1,drill_cable_drum,Drill Cable Drum,interactive,usage_50_74,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_50_74' for component 'Drill Cable Drum' in 'Mining Drill Room'. Change only state cues: moderate wear, heat bloom, visible scratches and warning tint. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__drill_cable_drum__usage_75_99,state_variant,mining_drill_t1,Mining Drill Room,mining,1,drill_cable_drum,Drill Cable Drum,interactive,usage_75_99,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_75_99' for component 'Drill Cable Drum' in 'Mining Drill Room'. Change only state cues: heavy wear, strong warning glow, soot/scuffs and stressed materials. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__drill_cable_drum__usage_100,state_variant,mining_drill_t1,Mining Drill Room,mining,1,drill_cable_drum,Drill Cable Drum,interactive,usage_100,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_100' for component 'Drill Cable Drum' in 'Mining Drill Room'. Change only state cues: near-failure/depleted look, severe wear, emergency warning cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__deployment_control_terminal__base,component,mining_drill_t1,Mining Drill Room,mining,1,deployment_control_terminal,Deployment Control Terminal,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Deployment Control Terminal. Category: Mining Drill Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__deployment_control_terminal__idle,state_variant,mining_drill_t1,Mining Drill Room,mining,1,deployment_control_terminal,Deployment Control Terminal,interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Deployment Control Terminal' in 'Mining Drill Room'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__deployment_control_terminal__active,state_variant,mining_drill_t1,Mining Drill Room,mining,1,deployment_control_terminal,Deployment Control Terminal,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Deployment Control Terminal' in 'Mining Drill Room'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__deployment_control_terminal__cooldown,state_variant,mining_drill_t1,Mining Drill Room,mining,1,deployment_control_terminal,Deployment Control Terminal,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Deployment Control Terminal' in 'Mining Drill Room'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__deployment_control_terminal__damaged,state_variant,mining_drill_t1,Mining Drill Room,mining,1,deployment_control_terminal,Deployment Control Terminal,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Deployment Control Terminal' in 'Mining Drill Room'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__deployment_control_terminal__depleted,state_variant,mining_drill_t1,Mining Drill Room,mining,1,deployment_control_terminal,Deployment Control Terminal,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Deployment Control Terminal' in 'Mining Drill Room'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__floor_deployment_hatch__base,component,mining_drill_t1,Mining Drill Room,mining,1,floor_deployment_hatch,Floor Deployment Hatch,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Floor Deployment Hatch. Category: Mining Drill Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__floor_deployment_hatch__idle,state_variant,mining_drill_t1,Mining Drill Room,mining,1,floor_deployment_hatch,Floor Deployment Hatch,interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Floor Deployment Hatch' in 'Mining Drill Room'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__floor_deployment_hatch__active,state_variant,mining_drill_t1,Mining Drill Room,mining,1,floor_deployment_hatch,Floor Deployment Hatch,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Floor Deployment Hatch' in 'Mining Drill Room'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__floor_deployment_hatch__cooldown,state_variant,mining_drill_t1,Mining Drill Room,mining,1,floor_deployment_hatch,Floor Deployment Hatch,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Floor Deployment Hatch' in 'Mining Drill Room'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__floor_deployment_hatch__damaged,state_variant,mining_drill_t1,Mining Drill Room,mining,1,floor_deployment_hatch,Floor Deployment Hatch,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Floor Deployment Hatch' in 'Mining Drill Room'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__floor_deployment_hatch__depleted,state_variant,mining_drill_t1,Mining Drill Room,mining,1,floor_deployment_hatch,Floor Deployment Hatch,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Floor Deployment Hatch' in 'Mining Drill Room'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__room_composite__v1,room_composite,mining_drill_t1,Mining Drill Room,mining,1,room_composite,Room Composite,composite,base,p0,"Using the attached style reference, compose one 2:1 spacecraft room tile for 'Mining Drill Room' using these components: drill_mount_frame, floor_dampener_pads, hatch_seam_lines, folded_drill_arm, drill_bit_exposed, drill_cable_drum, deployment_control_terminal, floor_deployment_hatch. Keep module shell rectangular with flat top/bottom for stacking. Include only listed components and consistent accent lighting. No text, no labels, no UI, no rocket exterior. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
subsurface_probe_t2__launch_tube_housing__base,component,subsurface_probe_t2,Subsurface Probe Room,mining,2,launch_tube_housing,launch tube housing,structural,base,p1,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: launch_tube_housing. Category: Subsurface Probe Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
subsurface_probe_t2__floor_launch_doors__base,component,subsurface_probe_t2,Subsurface Probe Room,mining,2,floor_launch_doors,floor launch doors,structural,base,p1,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: floor_launch_doors. Category: Subsurface Probe Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
subsurface_probe_t2__subsurface_probe_body__base,component,subsurface_probe_t2,Subsurface Probe Room,mining,2,subsurface_probe_body,Subsurface Probe Body,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Subsurface Probe Body. Category: Subsurface Probe Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
subsurface_probe_t2__subsurface_probe_body__idle,state_variant,subsurface_probe_t2,Subsurface Probe Room,mining,2,subsurface_probe_body,Subsurface Probe Body,interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Subsurface Probe Body' in 'Subsurface Probe Room'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
subsurface_probe_t2__subsurface_probe_body__active,state_variant,subsurface_probe_t2,Subsurface Probe Room,mining,2,subsurface_probe_body,Subsurface Probe Body,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Subsurface Probe Body' in 'Subsurface Probe Room'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
subsurface_probe_t2__subsurface_probe_body__cooldown,state_variant,subsurface_probe_t2,Subsurface Probe Room,mining,2,subsurface_probe_body,Subsurface Probe Body,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Subsurface Probe Body' in 'Subsurface Probe Room'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
subsurface_probe_t2__subsurface_probe_body__damaged,state_variant,subsurface_probe_t2,Subsurface Probe Room,mining,2,subsurface_probe_body,Subsurface Probe Body,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Subsurface Probe Body' in 'Subsurface Probe Room'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
subsurface_probe_t2__subsurface_probe_body__depleted,state_variant,subsurface_probe_t2,Subsurface Probe Room,mining,2,subsurface_probe_body,Subsurface Probe Body,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Subsurface Probe Body' in 'Subsurface Probe Room'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
subsurface_probe_t2__subsurface_probe_body__usage_0_24,state_variant,subsurface_probe_t2,Subsurface Probe Room,mining,2,subsurface_probe_body,Subsurface Probe Body,interactive,usage_0_24,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_0_24' for component 'Subsurface Probe Body' in 'Subsurface Probe Room'. Change only state cues: clean surfaces, low heat bloom, minimal wear. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
subsurface_probe_t2__subsurface_probe_body__usage_25_49,state_variant,subsurface_probe_t2,Subsurface Probe Room,mining,2,subsurface_probe_body,Subsurface Probe Body,interactive,usage_25_49,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_25_49' for component 'Subsurface Probe Body' in 'Subsurface Probe Room'. Change only state cues: mild scorch marks and minor scratches, slightly warmer highlights. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
subsurface_probe_t2__subsurface_probe_body__usage_50_74,state_variant,subsurface_probe_t2,Subsurface Probe Room,mining,2,subsurface_probe_body,Subsurface Probe Body,interactive,usage_50_74,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_50_74' for component 'Subsurface Probe Body' in 'Subsurface Probe Room'. Change only state cues: moderate wear, heat bloom, visible scratches and warning tint. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
subsurface_probe_t2__subsurface_probe_body__usage_75_99,state_variant,subsurface_probe_t2,Subsurface Probe Room,mining,2,subsurface_probe_body,Subsurface Probe Body,interactive,usage_75_99,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_75_99' for component 'Subsurface Probe Body' in 'Subsurface Probe Room'. Change only state cues: heavy wear, strong warning glow, soot/scuffs and stressed materials. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
subsurface_probe_t2__subsurface_probe_body__usage_100,state_variant,subsurface_probe_t2,Subsurface Probe Room,mining,2,subsurface_probe_body,Subsurface Probe Body,interactive,usage_100,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_100' for component 'Subsurface Probe Body' in 'Subsurface Probe Room'. Change only state cues: near-failure/depleted look, severe wear, emergency warning cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
subsurface_probe_t2__probe_folded_antennae__base,component,subsurface_probe_t2,Subsurface Probe Room,mining,2,probe_folded_antennae,Probe Folded Antennae,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Probe Folded Antennae. Category: Subsurface Probe Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
subsurface_probe_t2__probe_folded_antennae__idle,state_variant,subsurface_probe_t2,Subsurface Probe Room,mining,2,probe_folded_antennae,Probe Folded Antennae,interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Probe Folded Antennae' in 'Subsurface Probe Room'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
subsurface_probe_t2__probe_folded_antennae__active,state_variant,subsurface_probe_t2,Subsurface Probe Room,mining,2,probe_folded_antennae,Probe Folded Antennae,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Probe Folded Antennae' in 'Subsurface Probe Room'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
subsurface_probe_t2__probe_folded_antennae__cooldown,state_variant,subsurface_probe_t2,Subsurface Probe Room,mining,2,probe_folded_antennae,Probe Folded Antennae,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Probe Folded Antennae' in 'Subsurface Probe Room'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
subsurface_probe_t2__probe_folded_antennae__damaged,state_variant,subsurface_probe_t2,Subsurface Probe Room,mining,2,probe_folded_antennae,Probe Folded Antennae,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Probe Folded Antennae' in 'Subsurface Probe Room'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
subsurface_probe_t2__probe_folded_antennae__depleted,state_variant,subsurface_probe_t2,Subsurface Probe Room,mining,2,probe_folded_antennae,Probe Folded Antennae,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Probe Folded Antennae' in 'Subsurface Probe Room'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
subsurface_probe_t2__targeting_terminal__base,component,subsurface_probe_t2,Subsurface Probe Room,mining,2,targeting_terminal,Targeting Terminal,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Targeting Terminal. Category: Subsurface Probe Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
subsurface_probe_t2__targeting_terminal__idle,state_variant,subsurface_probe_t2,Subsurface Probe Room,mining,2,targeting_terminal,Targeting Terminal,interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Targeting Terminal' in 'Subsurface Probe Room'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
subsurface_probe_t2__targeting_terminal__active,state_variant,subsurface_probe_t2,Subsurface Probe Room,mining,2,targeting_terminal,Targeting Terminal,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Targeting Terminal' in 'Subsurface Probe Room'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
subsurface_probe_t2__targeting_terminal__cooldown,state_variant,subsurface_probe_t2,Subsurface Probe Room,mining,2,targeting_terminal,Targeting Terminal,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Targeting Terminal' in 'Subsurface Probe Room'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
subsurface_probe_t2__targeting_terminal__damaged,state_variant,subsurface_probe_t2,Subsurface Probe Room,mining,2,targeting_terminal,Targeting Terminal,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Targeting Terminal' in 'Subsurface Probe Room'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
